path,title,modul,kategoria,alkalmazas,cluster,risk,fr_count,fr_codes
EXCMD/legacy/modules-szerver-fejleszt/TEAORSEL.md,Legacy modul (SZERVER-FEJLESZT mély): TEAORSEL,TEAORSEL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TERRLIST.md,Legacy modul (SZERVER-FEJLESZT mély): TERRLIST,TERRLIST,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TERRNAPLO.md,Legacy modul (SZERVER-FEJLESZT mély): TERRNAPLO,TERRNAPLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/TERROR.md,Legacy modul (SZERVER-FEJLESZT): TERROR,TERROR,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TILTASOK.md,Legacy modul (SZERVER-FEJLESZT mély): TILTASOK,TILTASOK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/TILTCOPY.md,Legacy modul (SZERVER-FEJLESZT): TILTCOPY,TILTCOPY,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TOMORITO.md,Legacy modul (SZERVER-FEJLESZT mély): TOMORITO,TOMORITO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TRANZACS.md,Legacy modul (SZERVER-FEJLESZT): TRANZACS,TRANZACS,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TRANZDB.md,Legacy modul (SZERVER-FEJLESZT): TRANZDB,TRANZDB,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TRANZDIJ.md,Legacy modul (SZERVER-FEJLESZT): TRANZDIJ,TRANZDIJ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TRNZSTAT.md,Legacy modul (SZERVER-FEJLESZT): TRNZSTAT,TRNZSTAT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UCTRL.md,Legacy modul (SZERVER-FEJLESZT): UCTRL,UCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UFILL18.md,Legacy modul (SZERVER-FEJLESZT): UFILL18,UFILL18,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UFILL19.md,Legacy modul (SZERVER-FEJLESZT): UFILL19,UFILL19,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UFORG.md,Legacy modul (SZERVER-FEJLESZT): UFORG,UFORG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYF2FDB.md,Legacy modul (SZERVER-FEJLESZT mély): UGYF2FDB,UGYF2FDB,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYF2TXT.md,Legacy modul (SZERVER-FEJLESZT mély): UGYF2TXT,UGYF2TXT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYFCTRL.md,Legacy modul (SZERVER-FEJLESZT mély): UGYFCTRL,UGYFCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYFELCONTROL.md,Legacy modul (SZERVER-FEJLESZT): UGYFELCONTROL,UGYFELCONTROL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYFREG.md,Legacy modul (SZERVER-FEJLESZT mély): UGYFREG,UGYFREG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYFSEEK.md,Legacy modul (SZERVER-FEJLESZT): UGYFSEEK,UGYFSEEK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UGYFTMK.md,Legacy modul (SZERVER-FEJLESZT mély): UGYFTMK,UGYFTMK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/UJIMPORT.md,Legacy modul (SZERVER-FEJLESZT mély): UJIMPORT,UJIMPORT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/USERIN.md,Legacy modul (SZERVER-FEJLESZT mély): USERIN,USERIN,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/VERSENY.md,Legacy modul (SZERVER-FEJLESZT): VERSENY,VERSENY,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/VERSENY_MEND.md,Legacy modul (SZERVER-FEJLESZT): VERSENY_MEND,VERSENY_MEND,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/VEVO.md,Legacy modul (SZERVER-FEJLESZT): VEVO,VEVO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/VEVOK.md,Legacy modul (SZERVER-FEJLESZT mély): VEVOK,VEVOK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/VEVOSZAM.md,Legacy modul (SZERVER-FEJLESZT): VEVOSZAM,VEVOSZAM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WESTERN.md,Legacy modul (SZERVER-FEJLESZT): WESTERN,WESTERN,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WESTFORG.md,Legacy modul (SZERVER-FEJLESZT mély): WESTFORG,WESTFORG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WESTUNI.md,Legacy modul (SZERVER-FEJLESZT): WESTUNI,WESTUNI,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WRECEPT.md,Legacy modul (SZERVER-FEJLESZT mély): WRECEPT,WRECEPT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/WUCONTROL.md,Legacy modul (SZERVER-FEJLESZT): WUCONTROL,WUCONTROL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WUDISP.md,Legacy modul (SZERVER-FEJLESZT mély): WUDISP,WUDISP,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WUNIFORG.md,Legacy modul (SZERVER-FEJLESZT): WUNIFORG,WUNIFORG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WUWAADVET.md,Legacy modul (SZERVER-FEJLESZT mély): WUWAADVET,WUWAADVET,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/WWW.md,Legacy modul (SZERVER-FEJLESZT): WWW,WWW,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/XADVET.md,Legacy modul (SZERVER-FEJLESZT mély): XADVET,XADVET,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/media-module-extracts/2026-06-02-ertektar-media-kivonat.md,ERTEKTAR - Média tartalmi kivonat (2026-06-02),2026-06-02-ertektar-media-kivonat,business,penztar-client,business,Kozepes,0,
EXCMD/media-module-extracts/2026-06-02-felmeres-media-kivonat.md,FELMERES - Média tartalmi kivonat (2026-06-02),2026-06-02-felmeres-media-kivonat,business,penztar-client,business,Magas,0,
EXCMD/media-module-extracts/2026-06-02-szerver-media-kivonat.md,SZERVER - Média tartalmi kivonat (2026-06-02),2026-06-02-szerver-media-kivonat,business,penztar-client,business,Kozepes,0,
EXCMD/media-module-extracts/2026-06-02-valuta-media-kivonat.md,VALUTA - Média tartalmi kivonat (2026-06-02),2026-06-02-valuta-media-kivonat,business,penztar-client,business,Magas,0,
